Time,AccelX,AccelY,AccelZ
1541075,1.03,0.15,-0.06
1541091,1.03,0.15,-0.07
1541107,1.03,0.15,-0.06
1541122,1.03,0.15,-0.04
1541138,1.03,0.17,-0.04
1541151,1.05,0.15,-0.07
1541164,1.03,0.15,-0.06
1541177,1.05,0.15,-0.06
1541190,1.03,0.15,-0.06
1541203,1.03,0.15,-0.07
1541220,1.03,0.17,-0.06
1541235,1.03,0.15,-0.06
1541249,1.03,0.17,-0.06
1541265,1.03,0.15,-0.07
1541280,1.03,0.15,-0.04
1541296,1.03,0.15,-0.07
1541312,1.03,0.17,-0.06
1541328,1.03,0.17,-0.07
1541344,1.03,0.15,-0.04
1541359,1.02,0.15,-0.04
1541373,1.03,0.17,-0.06
1541387,1.03,0.15,-0.06
1541400,1.03,0.17,-0.07
1541413,1.03,0.15,-0.07
1541426,1.03,0.15,-0.06
1541439,1.03,0.15,-0.06
1541457,1.05,0.17,-0.06
1541471,1.03,0.17,-0.06
1541484,1.03,0.17,-0.06
1541497,1.03,0.15,-0.06
1541511,1.03,0.17,-0.06
1541524,1.03,0.15,-0.06
1541538,1.03,0.15,-0.07
1541551,1.03,0.15,-0.06
1541564,1.05,0.17,-0.06
1541578,1.05,0.17,-0.06
1541591,1.03,0.17,-0.06
1541604,1.03,0.15,-0.06
1541617,1.05,0.15,-0.06
1541631,1.05,0.17,-0.06
1541644,1.03,0.17,-0.04
1541657,1.03,0.15,-0.06
1541673,1.05,0.17,-0.06
1541686,1.03,0.17,-0.06
1541699,1.05,0.15,-0.07
1541714,1.05,0.17,-0.07
1541727,1.05,0.15,-0.06
1541740,1.03,0.17,-0.07
1541756,1.03,0.15,-0.06
1541770,1.03,0.17,-0.04
1541783,1.03,0.15,-0.07
1541797,1.03,0.15,-0.04
1541811,1.03,0.15,-0.06
1541827,1.03,0.15,-0.07
1541840,1.03,0.15,-0.04
1541853,1.03,0.15,-0.07
1541867,1.05,0.15,-0.06
1541882,1.03,0.15,-0.06
1541896,1.03,0.17,-0.04
1541909,1.05,0.17,-0.06
1541922,1.03,0.15,-0.07
1541936,1.03,0.15,-0.06
1541949,1.03,0.15,-0.06
1541962,1.03,0.17,-0.06
1541976,1.05,0.15,-0.04
1541989,1.05,0.17,-0.06
1542002,1.03,0.15,-0.06
1542015,1.05,0.15,-0.06
1542029,1.03,0.17,-0.06
1542043,1.03,0.17,-0.06
1542056,1.03,0.15,-0.04
1542073,1.03,0.17,-0.07
1542089,1.03,0.17,-0.04
1542102,1.03,0.17,-0.06
1542116,1.03,0.15,-0.04
1542129,1.03,0.17,-0.06
1542142,1.05,0.15,-0.06
1542158,1.03,0.15,-0.06
1542172,1.03,0.14,-0.06
1542185,1.03,0.15,-0.06
1542198,1.05,0.17,-0.06
1542214,1.03,0.17,-0.03
1542227,1.03,0.15,-0.06
1542241,1.03,0.15,-0.07
1542254,1.03,0.15,-0.04
1542270,1.03,0.17,-0.06
1542283,1.05,0.17,-0.06
1542298,1.03,0.15,-0.06
1542312,1.03,0.17,-0.06
1542325,1.03,0.15,-0.07
1542339,1.03,0.15,-0.07
1542352,1.03,0.15,-0.04
1542366,1.05,0.17,-0.04
1542381,1.03,0.17,-0.06
1542394,1.05,0.17,-0.06
1542407,1.03,0.15,-0.07
1542420,1.03,0.17,-0.06
1542434,1.03,0.15,-0.06
1542447,1.03,0.15,-0.06
1542460,1.05,0.15,-0.06
1542476,1.05,0.15,-0.04
1542490,1.03,0.17,-0.06
1542505,1.03,0.17,-0.09
1542518,1.03,0.15,-0.07
1542532,1.03,0.15,-0.06
1542545,1.03,0.17,-0.06
1542558,1.03,0.15,-0.06
1542572,1.05,0.15,-0.06
1542585,1.03,0.15,-0.06
1542598,1.03,0.17,-0.04
1542611,1.03,0.15,-0.06
1542625,1.03,0.17,-0.06
1542639,1.03,0.15,-0.03
1542652,1.03,0.17,-0.04
1542666,1.05,0.15,-0.06
1542679,1.03,0.15,-0.06
1542692,1.03,0.15,-0.04
1542707,1.03,0.15,-0.06
1542722,1.03,0.15,-0.06
1542735,1.03,0.17,-0.06
1542749,1.05,0.15,-0.06
1542762,1.03,0.15,-0.06
1542775,1.05,0.15,-0.07
1542789,1.05,0.15,-0.07
1542802,1.03,0.15,-0.06
1542815,1.03,0.15,-0.04
1542828,1.03,0.15,-0.06
1542842,1.03,0.15,-0.06
1542858,1.03,0.17,-0.06
1542871,1.03,0.15,-0.06
1542884,1.03,0.15,-0.06
1542898,1.03,0.15,-0.06
1542911,1.03,0.15,-0.04
1542926,1.03,0.15,-0.06
1542940,1.05,0.15,-0.06
1542953,1.05,0.15,-0.06
1542966,1.03,0.15,-0.06
1542980,1.05,0.15,-0.06
1542993,1.03,0.17,-0.04
1543006,1.03,0.17,-0.06
1543020,1.03,0.15,-0.06
1543033,1.05,0.15,-0.07
1543050,1.03,0.17,-0.06
1543063,1.03,0.15,-0.06
1543079,1.03,0.17,-0.04
1543093,1.03,0.15,-0.06
1543106,1.05,0.15,-0.06
1543119,1.03,0.15,-0.06
1543135,1.03,0.17,-0.06
1543148,1.03,0.15,-0.07
1543161,1.03,0.15,-0.06
1543175,1.03,0.15,-0.04
1543188,1.03,0.15,-0.06
1543202,1.03,0.17,-0.04
1543215,1.03,0.15,-0.06
1543229,1.03,0.17,-0.07
1543242,1.03,0.15,-0.06
1543255,1.05,0.17,-0.07
1543268,1.03,0.17,-0.04
1543281,1.03,0.15,-0.06
1543294,1.05,0.17,-0.06
1543310,1.03,0.17,-0.06
1543323,1.03,0.15,-0.06
1543338,1.05,0.15,-0.06
1543352,1.03,0.15,-0.07
1543365,1.05,0.17,-0.06
1543381,1.02,0.15,-0.06
1543395,1.03,0.15,-0.06
1543408,1.03,0.17,-0.04
1543421,1.03,0.15,-0.06
1543434,1.05,0.15,-0.04
1543447,1.03,0.15,-0.07
1543460,1.03,0.15,-0.07
1543474,1.05,0.15,-0.06
1543487,1.03,0.15,-0.04
1543500,1.03,0.17,-0.06
1543513,1.03,0.15,-0.06
1543526,1.03,0.17,-0.07
1543541,1.03,0.15,-0.04
1543557,1.03,0.17,-0.04
1543570,1.03,0.15,-0.06
1543583,1.03,0.15,-0.06
1543596,1.03,0.15,-0.06
1543612,1.03,0.15,-0.06
1543628,1.05,0.15,-0.07
1543644,1.02,0.17,-0.07
1543657,1.03,0.15,-0.07
1543670,1.03,0.15,-0.07
1543683,1.05,0.15,-0.04
1543696,1.03,0.15,-0.07
1543709,1.05,0.17,-0.04
1543729,1.02,0.15,-0.04
1543742,1.03,0.15,-0.06
1543757,1.03,0.15,-0.04
1543771,1.05,0.17,-0.07
1543784,1.03,0.17,-0.06
1543800,1.03,0.15,-0.06
1543813,1.03,0.17,-0.06
1543827,1.03,0.15,-0.07
1543840,1.03,0.15,-0.04
1543856,1.05,0.15,-0.06
1543869,1.03,0.15,-0.06
1543882,1.05,0.15,-0.07
1543895,1.03,0.17,-0.06
1543911,1.03,0.17,-0.06
1543924,1.03,0.15,-0.06
1543937,1.03,0.15,-0.07
1543951,1.03,0.17,-0.07
1543968,1.03,0.15,-0.04
1543982,1.03,0.15,-0.07
1543995,1.03,0.15,-0.06
1544008,1.03,0.17,-0.06
1544021,1.03,0.17,-0.07
1544037,1.03,0.17,-0.06
1544052,1.03,0.15,-0.04
1544069,1.03,0.15,-0.06
1544082,1.05,0.17,-0.06
1544098,1.05,0.15,-0.04
1544111,1.05,0.15,-0.06
1544124,1.03,0.15,-0.04
1544138,1.03,0.17,-0.06
1544154,1.05,0.15,-0.07
1544167,1.03,0.15,-0.06
1544182,1.03,0.17,-0.07
1544196,1.05,0.15,-0.07
1544209,1.03,0.17,-0.06
1544223,1.03,0.17,-0.07
1544236,1.03,0.17,-0.06
1544249,1.03,0.15,-0.06
1544263,1.05,0.15,-0.06
1544556,1.03,0.15,-0.06
1544570,1.03,0.17,-0.06
1544584,1.03,0.17,-0.06
1544597,1.03,0.17,-0.06
1544610,1.03,0.15,-0.06
1544625,1.05,0.15,-0.07
1544639,1.03,0.15,-0.04
1544652,1.03,0.17,-0.06
1544666,1.03,0.15,-0.06
1544679,1.03,0.15,-0.06
1544693,1.05,0.15,-0.04
1544707,1.03,0.15,-0.07
1544720,1.03,0.15,-0.06
1544733,1.03,0.17,-0.06
1544747,1.05,0.17,-0.06
1544762,1.03,0.15,-0.06
1544776,1.05,0.17,-0.04
1544790,1.03,0.15,-0.06
1544806,1.03,0.15,-0.04
1544819,1.03,0.15,-0.06
1544832,1.03,0.15,-0.07
1544846,1.03,0.15,-0.07
1544859,1.03,0.17,-0.06
1544872,1.03,0.15,-0.06
1544885,1.03,0.15,-0.06
1544900,1.03,0.17,-0.07
1544916,1.03,0.15,-0.06
1544929,1.03,0.17,-0.06
1544942,1.03,0.17,-0.06
1544956,1.03,0.15,-0.06
1544972,1.03,0.15,-0.04
1544988,1.03,0.15,-0.06
1545001,1.03,0.15,-0.06
1545017,1.03,0.15,-0.07
1545032,1.05,0.15,-0.04
1545048,1.03,0.17,-0.06
1545061,1.05,0.18,-0.07
1545074,1.03,0.15,-0.06
1545087,1.03,0.15,-0.06
1545103,1.03,0.15,-0.06
1545117,1.03,0.15,-0.07
1545130,1.03,0.15,-0.07
1545143,1.03,0.15,-0.07
1545159,1.03,0.17,-0.04
1545173,1.03,0.17,-0.07
1545186,1.05,0.17,-0.06
1545202,1.03,0.15,-0.06
1545216,1.03,0.15,-0.07
1545229,1.03,0.17,-0.06
1545245,1.03,0.15,-0.07
1545258,1.03,0.15,-0.06
1545271,1.05,0.15,-0.06
1545285,1.03,0.17,-0.04
1545301,1.05,0.17,-0.07
1545314,1.03,0.17,-0.06
1545327,1.03,0.15,-0.07
1545341,1.03,0.17,-0.06
1545357,1.03,0.15,-0.07
1545370,1.03,0.17,-0.04
1545384,1.05,0.17,-0.06
1545398,1.03,0.15,-0.04
1545413,1.05,0.15,-0.04
1545426,1.03,0.17,-0.07
1545442,1.03,0.15,-0.07
1545456,1.03,0.17,-0.06
1545469,1.03,0.17,-0.06
1545483,1.03,0.17,-0.06
1545496,1.03,0.15,-0.07
1545513,1.03,0.15,-0.06
1545526,1.03,0.15,-0.06
1545539,1.03,0.17,-0.06
1545552,1.03,0.15,-0.06
1545568,1.03,0.17,-0.04
1545582,1.03,0.15,-0.04
1545595,1.03,0.15,-0.06
1545608,1.03,0.17,-0.06
1545626,1.03,0.15,-0.06
1545640,1.05,0.17,-0.07
1545653,1.05,0.15,-0.06
1545667,1.05,0.15,-0.06
1545680,1.03,0.17,-0.06
1545693,1.05,0.15,-0.06
1545706,1.05,0.15,-0.06
1545721,1.05,0.15,-0.06
1545734,1.03,0.15,-0.06
1545750,1.03,0.17,-0.04
1545763,1.03,0.15,-0.07
1545778,1.03,0.15,-0.04
1545791,1.03,0.17,-0.06
1545804,1.03,0.15,-0.07
1545817,1.05,0.15,-0.06
1545832,1.03,0.17,-0.06
1545846,1.03,0.15,-0.07
1545859,1.05,0.15,-0.07
1545872,1.03,0.15,-0.06
1545885,1.03,0.15,-0.07
1545898,1.03,0.17,-0.06
1545912,1.05,0.15,-0.06
1545925,1.03,0.15,-0.06
1545941,1.03,0.15,-0.07
1545954,1.03,0.15,-0.04
1545967,1.03,0.15,-0.06
1545980,1.03,0.17,-0.06
1545996,1.03,0.15,-0.06
1546009,1.03,0.15,-0.06
1546022,1.03,0.17,-0.04
1546035,1.05,0.15,-0.06
1546055,1.03,0.15,-0.07
1546072,1.03,0.15,-0.06
1546085,1.03,0.15,-0.06
1546098,1.03,0.15,-0.07
1546111,1.05,0.15,-0.04
1546127,1.03,0.15,-0.06
1546140,1.03,0.15,-0.06
1546153,1.03,0.15,-0.06
1546166,1.03,0.15,-0.06
1546182,1.03,0.15,-0.06
1546195,1.05,0.15,-0.06
1546209,1.03,0.15,-0.06
1546222,1.03,0.17,-0.07
1546238,1.03,0.15,-0.07
1546251,1.03,0.17,-0.06
1546266,1.03,0.17,-0.06
1546279,1.05,0.17,-0.04
1546292,1.03,0.17,-0.06
1546308,1.05,0.17,-0.06
1546321,1.03,0.15,-0.06
1546335,1.05,0.17,-0.06
1546349,1.05,0.15,-0.06
1546362,1.03,0.15,-0.04
1546375,1.03,0.17,-0.06
1546389,1.05,0.15,-0.06
1546403,1.05,0.15,-0.06
1546419,1.03,0.15,-0.06
1546432,1.05,0.15,-0.06
1546445,1.03,0.15,-0.06
1546458,1.03,0.15,-0.07
1546476,1.05,0.15,-0.07
1546489,1.03,0.17,-0.04
1546503,1.03,0.15,-0.06
1546516,1.03,0.15,-0.06
1546529,1.03,0.17,-0.06
1546545,1.05,0.17,-0.06
1546558,1.05,0.15,-0.06
1546571,1.03,0.17,-0.07
1546584,1.03,0.15,-0.07
1546600,1.03,0.15,-0.07
1546613,1.03,0.14,-0.04
1546628,1.05,0.15,-0.04
1546641,1.03,0.15,-0.06
1546654,1.05,0.17,-0.06
1546667,1.03,0.15,-0.07
1546682,1.05,0.15,-0.07
1546696,1.03,0.15,-0.06
1546709,1.03,0.17,-0.06
1546722,1.03,0.15,-0.04
1546736,1.03,0.15,-0.07
1546749,1.03,0.15,-0.04
1546763,1.03,0.15,-0.04
1546776,1.03,0.17,-0.04
1546789,1.05,0.15,-0.04
1546802,1.03,0.15,-0.06
1546815,1.05,0.15,-0.06
1546831,1.05,0.15,-0.07
1546844,1.03,0.15,-0.06
1546858,1.05,0.15,-0.06
1546871,1.03,0.15,-0.06
1546887,1.03,0.17,-0.06
1546902,1.03,0.15,-0.06
1546916,1.03,0.15,-0.06
1546932,1.03,0.15,-0.04
1546945,1.03,0.15,-0.06
1546959,1.03,0.15,-0.06
1546972,1.03,0.15,-0.06
1546988,1.05,0.15,-0.06
1547001,1.03,0.15,-0.06
1547014,1.03,0.15,-0.06
1547027,1.03,0.15,-0.07
1547043,1.03,0.15,-0.06
1547056,1.03,0.15,-0.06
1547069,1.05,0.15,-0.06
1547083,1.03,0.15,-0.04
1547096,1.03,0.15,-0.06
1547112,1.05,0.15,-0.06
1547125,1.03,0.15,-0.07
1547139,1.03,0.17,-0.07
1547152,1.03,0.15,-0.07
1547165,1.03,0.17,-0.06
1547179,1.03,0.15,-0.06
1547193,1.05,0.15,-0.07
1547209,1.05,0.15,-0.06
1547222,1.03,0.15,-0.06
1547235,1.03,0.17,-0.07
1547249,1.05,0.15,-0.04
1547265,1.03,0.15,-0.07
1547278,1.03,0.15,-0.06
1547291,1.03,0.15,-0.06
1547305,1.03,0.17,-0.06
1547323,1.03,0.17,-0.06
1547336,1.05,0.17,-0.04
1547349,1.03,0.17,-0.06
1547363,1.03,0.15,-0.06
1547376,1.03,0.15,-0.06
1547389,1.03,0.17,-0.06
1547403,1.03,0.15,-0.04
1547417,1.03,0.15,-0.07
1547430,1.03,0.15,-0.03
1547446,1.05,0.15,-0.04
1547459,1.03,0.15,-0.06
1547473,1.05,0.15,-0.06
1547487,1.05,0.15,-0.06
1547500,1.03,0.15,-0.07
1547516,1.03,0.17,-0.06
1547532,1.03,0.15,-0.06
1547545,1.03,0.17,-0.04
1547558,1.03,0.15,-0.07
1547572,1.05,0.15,-0.06
1547585,1.03,0.17,-0.07
1547598,1.05,0.15,-0.07
1547612,1.03,0.15,-0.06
1547625,1.05,0.15,-0.06
1547638,1.03,0.17,-0.06
1547651,1.03,0.17,-0.06
1547668,1.03,0.15,-0.07
1547681,1.03,0.17,-0.04
1547694,1.05,0.15,-0.06
1547707,1.03,0.15,-0.06
1547723,1.03,0.17,-0.04
1547739,1.03,0.15,-0.06
1547753,1.05,0.17,-0.04
1547770,1.03,0.15,-0.06
1547784,1.03,0.15,-0.06
1547800,1.03,0.15,-0.07
1547813,1.03,0.15,-0.06
1547826,1.03,0.15,-0.06
1547839,1.03,0.15,-0.06
1547856,1.05,0.15,-0.06
1547869,1.05,0.15,-0.07
1547882,1.03,0.17,-0.06
1547895,1.03,0.15,-0.06
1547911,1.05,0.15,-0.06
1547925,1.03,0.15,-0.06
1547938,1.03,0.15,-0.06
1547953,1.05,0.17,-0.06
1547967,1.03,0.17,-0.06
1547980,1.03,0.18,-0.06
1547993,1.05,0.15,-0.06
1548007,1.05,0.15,-0.07
1548020,1.05,0.15,-0.06
1548033,1.05,0.15,-0.07
1548167,1.03,0.15,-0.06
1548342,1.03,0.17,-0.04
1548355,1.05,0.15,-0.04
1548369,1.03,0.15,-0.07
1548383,1.05,0.15,-0.07
1548396,1.03,0.17,-0.06
1548410,1.03,0.15,-0.06
1548423,1.03,0.15,-0.04
1548436,1.03,0.15,-0.06
1548450,1.03,0.17,-0.06
1548463,1.03,0.15,-0.06
1548476,1.03,0.15,-0.06
1548489,1.03,0.17,-0.06
1548502,1.03,0.17,-0.04
1548519,1.03,0.17,-0.06
1548532,1.03,0.15,-0.06
1548549,1.05,0.17,-0.06
1548563,1.05,0.17,-0.04
1548579,1.03,0.17,-0.09
1548592,1.03,0.15,-0.07
1548605,1.03,0.17,-0.06
1548619,1.03,0.15,-0.07
1548632,1.03,0.17,-0.04
1548645,1.03,0.17,-0.06
1548659,1.03,0.17,-0.06
1548674,1.05,0.17,-0.04
1548688,1.03,0.17,-0.06
1548701,1.03,0.15,-0.06
1548716,1.03,0.15,-0.06
1548729,1.05,0.15,-0.07
1548745,1.03,0.15,-0.04
1548760,1.03,0.17,-0.07
1548774,1.05,0.15,-0.06
1548787,1.03,0.15,-0.06
1548800,1.03,0.17,-0.06
1548816,1.03,0.15,-0.06
1548829,1.03,0.17,-0.06
1548842,1.03,0.17,-0.07
1548856,1.03,0.15,-0.07
1548872,1.03,0.15,-0.06
1548885,1.03,0.15,-0.07
1548898,1.03,0.15,-0.06
1548912,1.03,0.15,-0.04
1548925,1.03,0.17,-0.04
1548939,1.03,0.15,-0.06
1548952,1.05,0.15,-0.06
1548967,1.03,0.17,-0.04
1548981,1.03,0.17,-0.06
1548994,1.03,0.15,-0.06
1549007,1.03,0.17,-0.04
1549020,1.03,0.17,-0.06
1549034,1.03,0.15,-0.04
1549047,1.03,0.15,-0.04
1549061,1.03,0.17,-0.04
1549077,1.03,0.15,-0.07
1549091,1.03,0.15,-0.04
1549104,1.03,0.15,-0.06
1549117,1.03,0.15,-0.06
1549131,1.03,0.17,-0.04
1549144,1.05,0.17,-0.06
1549157,1.05,0.15,-0.06
1549173,1.03,0.18,-0.04
1549190,1.03,0.15,-0.06
1549203,1.03,0.14,-0.06
1549217,1.03,0.15,-0.07
1549230,1.03,0.17,-0.06
1549243,1.03,0.17,-0.07
1549256,1.11,0.12,-0.10
1549270,1.02,0.20,-0.10
1549283,1.02,0.18,-0.03
1549299,1.05,0.15,-0.04
1549312,1.03,0.14,-0.07
1549326,1.05,0.15,-0.04
1549339,1.02,0.15,-0.06
1549352,1.03,0.17,-0.06
1549366,1.05,0.17,-0.04
1549379,1.03,0.15,-0.04
1549398,1.03,0.15,-0.06
1549411,1.03,0.17,-0.06
1549424,1.05,0.17,-0.06
1549440,1.03,0.15,-0.07
1549453,1.03,0.15,-0.04
1549467,1.03,0.17,-0.04
1549481,1.03,0.17,-0.06
1549494,1.03,0.15,-0.04
1549507,1.05,0.17,-0.06
1549520,1.05,0.14,-0.07
1549536,1.03,0.17,-0.06
1549549,1.03,0.15,-0.04
1549562,1.03,0.17,-0.04
1549575,1.03,0.15,-0.06
1549591,1.03,0.17,-0.04
1549606,1.03,0.17,-0.06
1549620,1.03,0.15,-0.04
1549633,1.05,0.15,-0.07
1549646,1.03,0.15,-0.04
1549662,1.03,0.17,-0.06
1549675,1.03,0.17,-0.06
1549688,1.03,0.17,-0.06
1549701,1.03,0.17,-0.04
1549717,1.05,0.15,-0.07
1549730,1.03,0.15,-0.06
1549745,1.05,0.15,-0.06
1549759,1.05,0.17,-0.04
1549772,1.03,0.15,-0.07
1549788,1.03,0.15,-0.06
1549801,1.03,0.17,-0.06
1549816,1.03,0.17,-0.07
1549830,1.03,0.17,-0.07
1549843,1.03,0.15,-0.04
1549859,1.03,0.17,-0.06
1549872,1.05,0.15,-0.06
1549885,1.03,0.15,-0.04
1549898,1.03,0.17,-0.04
1549914,1.03,0.17,-0.06
1549927,1.03,0.15,-0.06
1549940,1.03,0.15,-0.06
1549953,1.03,0.15,-0.07
1549969,1.03,0.17,-0.06
1549982,1.03,0.15,-0.07
1549996,1.03,0.15,-0.06
1550009,1.03,0.17,-0.06
1550025,1.05,0.15,-0.06
1550040,1.03,0.15,-0.04
1550054,1.03,0.15,-0.06
1550070,1.02,0.15,-0.04
1550084,1.03,0.14,-0.06
1550100,1.03,0.15,-0.04
1550114,1.05,0.15,-0.06
1550127,1.02,0.17,-0.06
1550140,1.03,0.18,-0.06
1550154,1.05,0.15,-0.07
1550167,1.05,0.14,-0.06
1550180,1.03,0.15,-0.06
1550196,1.03,0.15,-0.04
1550210,1.03,0.15,-0.04
1550223,1.03,0.15,-0.06
1550236,1.05,0.17,-0.06
1550254,1.03,0.15,-0.06
1550268,1.03,0.15,-0.06
1550281,1.05,0.15,-0.06
1550294,1.03,0.15,-0.04
1550308,1.03,0.15,-0.06
1550321,1.03,0.17,-0.06
1550335,1.05,0.15,-0.04
1550349,1.03,0.15,-0.06
1550362,1.03,0.15,-0.04
1550378,1.05,0.15,-0.06
1550391,1.03,0.15,-0.07
1550404,1.05,0.17,-0.07
1550419,1.03,0.17,-0.07
1550432,1.03,0.15,-0.06
1550448,1.03,0.15,-0.06
1550464,1.05,0.15,-0.06
1550477,1.03,0.15,-0.06
1550491,1.05,0.15,-0.06
1550504,1.03,0.15,-0.04
1550517,1.03,0.15,-0.06
1550530,1.03,0.15,-0.06
1550544,1.03,0.15,-0.04
1550557,1.05,0.17,-0.06
1550570,1.03,0.17,-0.06
1550584,1.03,0.17,-0.06
1550597,1.03,0.17,-0.06
1550610,1.03,0.15,-0.06
1550623,1.03,0.15,-0.06
1550639,1.03,0.17,-0.06
1550652,1.03,0.15,-0.06
1550667,1.03,0.15,-0.04
1550681,1.03,0.15,-0.06
1550694,1.05,0.15,-0.06
1550710,1.03,0.17,-0.06
1550723,1.03,0.15,-0.07
1550736,1.05,0.17,-0.06
1550749,1.03,0.17,-0.07
1550766,1.03,0.15,-0.06
1550779,1.03,0.17,-0.04
1550795,1.03,0.15,-0.06
1550808,1.03,0.15,-0.04
1550821,1.03,0.17,-0.04
1550835,1.05,0.15,-0.06
1550850,1.03,0.17,-0.04
1550864,1.03,0.15,-0.07
1550879,1.05,0.15,-0.06
1550892,1.05,0.15,-0.06
1550906,1.03,0.15,-0.04
1550919,1.03,0.17,-0.06
1550933,1.03,0.17,-0.06
1550946,1.05,0.15,-0.07
1550959,1.03,0.15,-0.04
1550972,1.05,0.17,-0.07
1550985,1.05,0.15,-0.06
1551001,1.03,0.17,-0.06
1551014,1.03,0.17,-0.06
1551027,1.05,0.17,-0.07
1551040,1.03,0.17,-0.06
1551056,1.05,0.15,-0.04
1551069,1.03,0.15,-0.06
1551083,1.03,0.14,-0.06
1551099,1.03,0.15,-0.06
1551112,1.03,0.15,-0.04
1551125,1.03,0.17,-0.06
1551138,1.03,0.15,-0.06
1551151,1.03,0.17,-0.06
1551165,1.03,0.15,-0.07
1551179,1.05,0.15,-0.06
1551192,1.03,0.17,-0.07
1551205,1.03,0.15,-0.06
1551219,1.03,0.15,-0.06
1551232,1.03,0.15,-0.06
1551245,1.03,0.17,-0.04
1551258,1.03,0.15,-0.06
1551272,1.05,0.17,-0.06
1551288,1.03,0.15,-0.07
1551303,1.03,0.15,-0.06
1551316,1.05,0.15,-0.07
1551330,1.03,0.15,-0.04
1551343,1.03,0.17,-0.06
1551356,1.05,0.15,-0.07
1551370,1.03,0.15,-0.07
1551383,1.03,0.15,-0.06
1551396,1.03,0.15,-0.07
1551409,1.03,0.15,-0.06
1551423,1.03,0.17,-0.06
1551440,1.05,0.15,-0.06
1551453,1.05,0.15,-0.06
1551470,1.03,0.15,-0.06
1551483,1.03,0.15,-0.06
1551499,1.03,0.17,-0.06
1551515,1.03,0.15,-0.06
1551528,1.03,0.17,-0.06
1551542,1.03,0.15,-0.04
1551555,1.03,0.15,-0.06
1551568,1.03,0.15,-0.04
1551581,1.03,0.17,-0.06
1551595,1.05,0.15,-0.07
1551608,1.05,0.15,-0.07
1551621,1.03,0.15,-0.06
1551635,1.03,0.15,-0.06
1551648,1.03,0.17,-0.07
1551661,1.05,0.15,-0.06
1551674,1.05,0.17,-0.06
1551691,1.03,0.17,-0.06
1551704,1.05,0.15,-0.06
1551719,1.03,0.15,-0.04
1551733,1.03,0.15,-0.07
1551747,1.03,0.15,-0.06
1551760,1.03,0.17,-0.04
1551778,1.05,0.17,-0.06
1551791,1.03,0.17,-0.07
1551812,1.05,0.15,-0.06
1552007,1.03,0.17,-0.06
1552023,1.03,0.15,-0.07
1552037,1.05,0.15,-0.04
1552050,1.03,0.17,-0.06
1552064,1.03,0.17,-0.06
1552077,1.05,0.15,-0.07
1552091,1.03,0.15,-0.06
1552104,1.03,0.15,-0.06
1552118,1.03,0.17,-0.07
1552134,1.03,0.15,-0.07
1552147,1.03,0.17,-0.06
1552160,1.05,0.17,-0.07
1552174,1.03,0.17,-0.06
1552187,1.03,0.15,-0.06
1552200,1.03,0.15,-0.06
1552216,1.05,0.17,-0.06
1552231,1.03,0.15,-0.06
1552245,1.03,0.15,-0.06
1552258,1.03,0.15,-0.06
1552274,1.05,0.15,-0.07
1552287,1.03,0.17,-0.07
1552301,1.03,0.15,-0.06
1552315,1.03,0.15,-0.06
1552328,1.03,0.17,-0.07
1552341,1.05,0.17,-0.07
1552354,1.03,0.15,-0.06
1552367,1.03,0.15,-0.06
1552381,1.03,0.15,-0.06
1552394,1.03,0.15,-0.06
1552410,1.03,0.17,-0.06
1552424,1.03,0.15,-0.07
1552441,1.03,0.15,-0.07
1552454,1.03,0.15,-0.06
1552467,1.05,0.15,-0.06
1552480,1.03,0.17,-0.07
1552496,1.03,0.17,-0.06
1552510,1.03,0.15,-0.06
1552526,1.05,0.15,-0.06
1552539,1.03,0.15,-0.04
1552552,1.05,0.15,-0.06
1552566,1.03,0.15,-0.06
1552582,1.03,0.15,-0.04
1552595,1.03,0.15,-0.06
1552608,1.03,0.15,-0.06
1552621,1.05,0.15,-0.04
1552637,1.03,0.17,-0.06
1552653,1.05,0.15,-0.07
1552666,1.05,0.17,-0.04
1552682,1.05,0.17,-0.06
1552696,1.03,0.17,-0.06
1552709,1.03,0.15,-0.06
1552722,1.05,0.15,-0.07
1552738,1.05,0.17,-0.04
1552751,1.05,0.15,-0.06
1552764,1.03,0.17,-0.06
1552777,1.03,0.17,-0.06
1552793,1.03,0.15,-0.06
1552807,1.03,0.15,-0.04
1552823,1.03,0.17,-0.06
1552836,1.03,0.17,-0.04
1552850,1.05,0.17,-0.06
1552865,1.05,0.15,-0.06
1552878,1.03,0.17,-0.06
1552894,1.03,0.17,-0.07
1552907,1.05,0.17,-0.06
1552920,1.03,0.17,-0.07
1552934,1.03,0.15,-0.04
1552949,1.03,0.15,-0.06
1552963,1.03,0.17,-0.04
1552976,1.03,0.15,-0.04
1552989,1.05,0.15,-0.06
1553006,1.03,0.17,-0.06
1553019,1.05,0.15,-0.06
1553035,1.03,0.17,-0.06
1553049,1.03,0.15,-0.07
1553062,1.05,0.15,-0.06
1553077,1.05,0.15,-0.06
1553092,1.03,0.15,-0.06
1553105,1.03,0.17,-0.04
1553121,1.03,0.17,-0.06
1553134,1.03,0.14,-0.07
1553147,1.03,0.17,-0.06
1553160,1.05,0.15,-0.07
1553176,1.05,0.15,-0.06
1553189,1.03,0.15,-0.06
1553202,1.03,0.15,-0.06
1553215,1.03,0.15,-0.06
1553231,1.03,0.17,-0.06
1553245,1.05,0.15,-0.04
1553258,1.05,0.17,-0.06
1553271,1.03,0.15,-0.07
